date,seasonal naive,seasonal_arimax,lstm,tcn
2013-12-16,1381.6999666425918,72.46321685415163,84.09884919060602,70.85244856940375
2013-12-17,211.08123376634387,80.72547381248624,79.50659561157227,73.10561158921983
2013-12-18,161.0589862399631,76.49667808656623,75.17920260959201,70.50474548339844
2013-12-19,150.91989983452692,79.75551888807217,96.33723873562283,80.99677870008681
2013-12-20,130.62221410539416,74.45520866491538,79.32339678870306,72.38342889149983
2013-12-21,1088.707201745775,39.11213863542197,44.44466760423448,41.3227530585395
2013-12-22,168.15416961246066,41.24873741935025,58.64422554439969,43.21903006235758
